,Title,Projects,Authors,Stars
2581,Data structures,dsa.js-data-structures-algorithms-javascript,amejiarosario,7600
2582,Data structures,cp-algorithms,cp-algorithms,7300
2583,Data structures,crossbeam,crossbeam-rs,7300
2584,Data structures,SDE-Interview-Questions,twowaits,7200
2585,Data structures,dasel,TomWright,7000
2586,Data structures,C-Sharp,TheAlgorithms,6900
2587,Data structures,boltons,mahmoud,6500
2588,Data structures,leetcode,grandyang,6100
2589,Data structures,C-Sharp-Algorithms,aalhour,5900
2590,Data structures,algorithms_and_data_structures,mandliya,5900
2591,Data structures,LeetCode-Book,krahets,5800
2592,Data structures,algodeck,teivah,5600
2593,Data structures,LeetCode-Py,itcharge,5600
2594,Data structures,awesome-leetcode-resources,ashishps1,5100
2595,Data structures,LeetCode-Swift,soapyigu,4800
2596,Data structures,codeforces-go,EndlessCheng,4800
2597,Data structures,javascript-datastructures-algorithms,loiane,4600
2598,Data structures,rosedb,rosedblabs,4500
2599,Data structures,Ready-For-Tech-Interview,WooVictory,4500
2600,Data structures,java-algorithms-implementation,phishman3579,4400
2601,Data structures,pygorithm,OmkarPathak,4400
2602,Data structures,interviewGuide,NotFound9,3900
2603,Data structures,Leetcode,fishercoder1534,3800
2604,Data structures,rust-algorithms,EbTech,3700
2605,Data structures,algorithms.js,felipernb,3700
2606,Data structures,best-of-python,ml-tooling,3600
2607,Data structures,JCTools,JCTools,3500
2608,Data structures,NumCpp,dpilger26,3500
2609,Data structures,Index,HowProgrammingWorks,3400
2610,Data structures,write-a-hash-table,jamesroutley,3400
2611,Data structures,nutsdb,nutsdb,3400
2612,Data structures,umbrella,thi-ng,3300
2613,Data structures,Complete-Placement-Preparation,anushka23g,3300
2614,Data structures,ML-foundations,jonkrohn,3300
2615,Data structures,coding-problems,MTrajK,3300
2616,Data structures,c-algorithms,fragglet,3300
2617,Data structures,python-data-structure-cn,facert,3100
2618,Data structures,FrontEndCollection,cheatsheet1999,3000
2619,Data structures,best-leetcode-resources,armankhondker,3000
2620,Data structures,Algorithms-Explanation,TheAlgorithms,3000
2621,Data structures,dashmap,xacrimon,2900
2622,Data structures,docarray,docarray,2900
2623,Data structures,DEPRECATED-data-structures,williamfiset,2800
2624,Data structures,code-library,ShahjalalShohag,2800
2625,Data structures,lago,yangshun,2800
2626,Data structures,Collections-C,srdja,2800
2627,Data structures,python-ds,prabhupant,2800
2628,Data structures,Data-Structures-and-Algorithms,ua-nick,2800
2629,Data structures,DataStructures-Algorithms,rachitiitr,2800
2630,Data structures,kactl,kth-competitive-programming,2600
2631,Data structures,computer-science-in-javascript,benoitvallon,2600
2632,Data structures,hora,hora-search,2600
2633,Data structures,jgrapht,jgrapht,2600
2634,Data structures,immer,arximboldi,2500
2635,Data structures,PKUCourse,tongtzeho,2400
2636,Data structures,eclipse-collections,eclipse,2400
2637,Data structures,awesome-cs,CodingDocs,2400
2638,Data structures,atomix,atomix,2400
2639,Data structures,python-for-coding-test,ndb796,2300
2640,Data visualization,d3,d3,108000
2641,Data visualization,netdata,netdata,70300
2642,Data visualization,grafana,grafana,63600
2643,Data visualization,superset,apache,61500
2644,Data visualization,echarts,apache,60000
2645,Data visualization,pixijs,pixijs,43400
2646,Data visualization,metabase,metabase,37900
2647,Data visualization,streamlit,streamlit,34400
2648,Data visualization,gradio,gradio-app,31900
2649,Data visualization,Data-Science-For-Beginners,microsoft,27600
2650,Data visualization,directus,directus,27000
2651,Data visualization,awesome-datascience,academic,24600
2652,Data visualization,dash,plotly,21100
2653,Data visualization,matplotlib,matplotlib,19900
2654,Data visualization,visx,airbnb,19300
2655,Data visualization,plotly.js,plotly,16800
2656,Data visualization,dataease,dataease,16800
2657,Data visualization,best-of-ml-python,ml-tooling,16200
2658,Data visualization,apexcharts.js,apexcharts,14200
2659,Data visualization,awesome-bigdata,oxnr,13100
2660,Data visualization,awesome-creative-coding,terkelg,12700
2661,Data visualization,seaborn,mwaskom,12400
2662,Data visualization,deck.gl,visgl,12000
2663,Data visualization,G6,antvis,11000
2664,Data visualization,victory,FormidableLabs,11000
2665,Data visualization,taipy,Avaiga,10900
2666,Data visualization,vanna,vanna-ai,10600
2667,Data visualization,kepler.gl,keplergl,10200
2668,Data visualization,c3,c3js,9300
2669,Data visualization,react-vis,uber,8700
2670,Data visualization,uPlot,leeoniya,8700
2671,Data visualization,rawgraphs-app,rawgraphs,8600
2672,Data visualization,perspective,finos,8200
2673,Data visualization,F2,antvis,7900
2674,Data visualization,react-map-gl,visgl,7800
2675,Data visualization,GoJS,NorthwoodsSoftware,7700
2676,Data visualization,facets,PAIR-code,7300
2677,Data visualization,folium,python-visualization,6800
2678,Data visualization,sourcerer-app,sourcerer-io,6700
2679,Data visualization,roughViz,jwilber,6700
2680,Data visualization,react-chartjs-2,reactchartjs,6500
2681,Data visualization,SandDance,microsoft,6400
2682,Data visualization,JimuReport,jeecgboot,6300
2683,Data visualization,FriendsDontLetFriends,cxli233,6300
2684,Data visualization,heatmap.js,pa7,6200
2685,Data visualization,charts.css,ChartsCSS,6200
2686,Data visualization,BizCharts,alibaba,6200
2687,Data visualization,marimo,marimo-team,6000
2688,Data visualization,Live-Charts,Live-Charts,5500
2689,Data visualization,tui.chart,nhn,5300
2690,Data visualization,iDataV,yyhsong,5200
2691,Data visualization,clip,asmuth,5100
2692,Data visualization,aim,aimhubio,5100
2693,Data visualization,ScottPlot,ScottPlot,5100
2694,Data visualization,davinci,edp963,4900
2695,Data visualization,orange3,biolab,4800
2696,Data visualization,dtale,man-group,4700
2697,Data visualization,Historical-ranking-data-visualization-based-on-d3.js,Jannchie,4700
2698,Data visualization,3d-force-graph,vasturiano,4600
2699,Data visualization,machine_learning_complete,Nyandwi,4600
2700,Data visualization,plot,observablehq,4200
2701,Data visualization,LiveCharts2,beto-rodriguez,4200
2702,Data visualization,datascience,r0f1,4200
2703,Data visualization,matplotplusplus,alandefreitas,4200
2704,Data visualization,vectorbt,polakowo,4200
2705,Data visualization,Rath,Kanaries,4100
2706,Data visualization,evidence,evidence-dev,4100
2707,Data visualization,go-recipes,nikolaydubina,4000
2708,Data visualization,Data-science,khuyentran1401,4000
2709,Data visualization,awesome-jupyter,markusschanta,4000
2710,Data visualization,mercury,mljar,3900
2711,Data visualization,missingno,ResidentMario,3900
2712,Data visualization,britecharts,britecharts,3700
2713,Data visualization,lightdash,lightdash,3700
2714,Data visualization,awesome-dataviz,hal9ai,3700
2715,Data visualization,L7,antvis,3600
2716,Data visualization,God-Level-AI,hemansnation,3500
2717,Data visualization,tablesaw,jtablesaw,3500
2718,Data visualization,running_page,yihong0618,3500
2719,Data visualization,electricitymaps-contrib,electricitymaps,3500
2720,Database,supabase,supabase,71000
2721,Database,netdata,netdata,70300
2722,Database,redis,redis,66200
2723,Database,etcd,etcd-io,47200
2724,Database,meilisearch,meilisearch,46200
2725,Database,awesome-cheatsheets,LeCoupa,39400
2726,Database,dbeaver,dbeaver,39100
2727,Database,prisma,prisma,38700
2728,Database,metabase,metabase,37900
2729,Database,tidb,pingcap,36800
2730,Database,quivr,QuivrHQ,35800
2731,Database,sheetjs,SheetJS,34900
2732,Database,interview,huihut,34300
2733,Database,typeorm,typeorm,33900
2734,Database,sqlmap,sqlmapproject,31800
2735,Database,cockroach,cockroachdb,29800
2736,Database,influxdb,influxdata,28500
2737,Database,rocksdb,facebook,28200
2738,Database,directus,directus,27000
2739,Database,surrealdb,surrealdb,26600
2740,Database,mindsdb,mindsdb,26100
2741,Database,mongo,mongodb,26000
2742,Database,dragonfly,dragonflydb,25200
2743,Database,TDengine,taosdata,23200
2744,Database,postgrest,PostgREST,23100
2745,Database,duckdb,duckdb,22300
2746,Database,lowdb,typicode,21300
2747,Database,rxdb,pubkey,21100
2748,Database,sqlitebrowser,sqlitebrowser,20900
2749,Database,dgraph,dgraph-io,20300
2750,Database,CS-Books,forthespada,20200
2751,Database,ddia,Vonng,20000
2752,Database,sonic,valeriansaliou,19800
2753,Database,shardingsphere,apache,19700
2754,Database,gun,amark,18000
2755,Database,dolt,dolthub,17700
2756,Database,timescaledb,timescale,17400
2757,Database,pouchdb,pouchdb,16700
2758,Database,prisma1,prisma,16500
2759,Database,realm-swift,realm,16200
2760,Database,beekeeper-studio,beekeeper-studio,16000
2761,Database,rqlite,rqlite,15500
2762,Database,valkey,valkey-io,15300
2763,Database,migrate,golang-migrate,14900
2764,Database,Chat2DB,CodePhiliaX,14700
2765,Database,mysql,go-sql-driver,14400
2766,Database,tech-interview-for-developer,gyoogle,14300
2767,Database,questdb,questdb,14300
2768,Database,neon,neondatabase,14200
2769,Database,bolt,boltdb,14100
2770,Database,badger,dgraph-io,13700
2771,Database,efcore,dotnet,13600
2772,Database,arangodb,arangodb,13500
2773,Database,scylladb,scylladb,13200
2774,Database,awesome-bigdata,oxnr,13100
2775,Database,DB-GPT,eosphoros-ai,13100
2776,Database,neo4j,neo4j,13000
2777,Database,edgedb,edgedb,12900
2778,Database,sql.js,sql-js,12500
2779,Database,pandas-ai,Sinaptik-AI,12500
2780,Database,doris,apache,12200
2781,Database,zookeeper,apache,12100
2782,Database,pgcli,dbcli,12000
2783,Database,VictoriaMetrics,VictoriaMetrics,11800
2784,Database,react-native-firebase,invertase,11600
2785,Database,realm-java,realm,11400
2786,Database,mycli,dbcli,11400
2787,Database,Dexie.js,dexie,11300
2788,Database,teable,teableio,10800
2789,Database,wcdb,Tencent,10700
2790,Database,nebula,vesoft-inc,10600
2791,Database,vanna,vanna-ai,10600
2792,Database,WatermelonDB,Nozbe,10400
2793,Database,debezium,debezium,10400
2794,Database,citus,citusdata,10300
2795,Database,q,harelba,10200
2796,Database,kysely,kysely-org,10200
2797,Database,trino,trinodb,10100
2798,Database,dtm,dtm-labs,10000
2799,Database,node-mongodb-native,mongodb,10000
2800,Deep learning,tensorflow,tensorflow,185000
2801,Deep learning,stable-diffusion-webui,AUTOMATIC1111,139000
2802,Deep learning,transformers,huggingface,131000
2803,Deep learning,pytorch,pytorch,81700
2804,Deep learning,opencv,opencv,77700
2805,Deep learning,cs-video-courses,Developer-Y,66300
2806,Deep learning,keras,keras-team,61500
2807,Deep learning,d2l-zh,d2l-ai,60900
2808,Deep learning,annotated_deep_learning_paper_implementations,labmlai,53400
2809,Deep learning,Real-Time-Voice-Cloning,CorentinJ,52000
2810,Deep learning,faceswap,deepfakes,50300
2811,Deep learning,yolov5,ultralytics,49400
2812,Deep learning,Prompt-Engineering-Guide,dair-ai,47400
2813,Deep learning,100-Days-Of-ML-Code,Avik-Jain,44400
2814,Deep learning,TensorFlow-Examples,aymericdamien,43300
2815,Deep learning,ColossalAI,hpcaitech,38500
2816,Deep learning,Deep-Learning-Papers-Reading-Roadmap,floodsung,37900
2817,Deep learning,Made-With-ML,GokuMohandas,37000
2818,Deep learning,GFPGAN,TencentARC,35400
2819,Deep learning,MockingBird,babysor,34800
2820,Deep learning,DeepSpeed,microsoft,34500
2821,Deep learning,tesseract.js,naptha,34500
2822,Deep learning,streamlit,streamlit,34400
2823,Deep learning,caffe,BVLC,34000
2824,Deep learning,AI-For-Beginners,microsoft,33900
2825,Deep learning,TTS,coqui-ai,33100
2826,Deep learning,ray,ray-project,32800
2827,Deep learning,gradio,gradio-app,31900
2828,Deep learning,openpose,CMU-Perceptual-Computing-Lab,30700
2829,Deep learning,pytorch-tutorial,yunjey,29800
2830,Deep learning,spaCy,explosion,29600
2831,Deep learning,stanford_alpaca,tatsu-lab,29300
2832,Deep learning,AI-Expert-Roadmap,AMAI-GmbH,28900
2833,Deep learning,machine-learning-for-software-engineers,ZuzooVn,28000
2834,Deep learning,ultralytics,ultralytics,27900
2835,Deep learning,pytorch-lightning,Lightning-AI,27900
2836,Deep learning,netron,lutzroeder,27400
2837,Deep learning,applied-ml,eugeneyan,27100
2838,Deep learning,data-science-ipython-notebooks,donnemartin,27000
2839,Deep learning,mediapipe,google-ai-edge,26700
2840,Deep learning,fastai,fastai,26100
2841,Deep learning,paper-reading,mli,26000
2842,Deep learning,spleeter,deezer,25600
2843,Deep learning,awesome-deep-learning-papers,terryum,25300
2844,Deep learning,so-vits-svc,svc-develop-team,25200
2845,Deep learning,handson-ml,ageron,25200
2846,Deep learning,DeepSpeech,mozilla,25000
2847,Deep learning,diffusers,huggingface,24900
2848,Deep learning,awesome-datascience,academic,24600
2849,Deep learning,CLIP,openai,24400
2850,Deep learning,ML-From-Scratch,eriklindernoren,23800
2851,Deep learning,awesome-deep-learning,ChristosChristofidis,23500
2852,Deep learning,EasyOCR,JaidedAI,23500
2853,Deep learning,JARVIS,microsoft,23500
2854,Deep learning,d2l-en,d2l-ai,23000
2855,Deep learning,pytorch-CycleGAN-and-pix2pix,junyanz,22600
2856,Deep learning,labelImg,HumanSignal,22400
2857,Deep learning,shap,shap,22400
2858,Deep learning,deep-learning-for-image-processing,WZMIAOMIAO,22200
2859,Deep learning,Paddle,PaddlePaddle,22000
2860,Deep learning,darknet,AlexeyAB,21600
2861,Deep learning,fastbook,fastai,21400
2862,Deep learning,100-Days-Of-ML-Code,MLEveryday,21000
2863,Deep learning,learnopencv,spmallick,21000
2864,Deep learning,pytorch_geometric,pyg-team,20900
2865,Deep learning,jina,jina-ai,20800
2866,Deep learning,ncnn,Tencent,20100
2867,Deep learning,pytorch-handbook,zergtant,20000
2868,Deep learning,500-AI-Machine-learning-Deep-learning-Computer-vision-NLP-Projects-with-code,ashishpatel26,19400
2869,Deep learning,datasets,huggingface,18900
2870,Deep learning,recommenders,recommenders-team,18700
2871,Deep learning,supervision,roboflow,18500
2872,Deep learning,tfjs,tensorflow,18300
2873,Deep learning,Dive-into-DL-PyTorch,ShusenTang,18200
2874,Deep learning,label-studio,HumanSignal,18000
2875,Deep learning,onnx,onnx,17600
2876,Deep learning,CVPR2024-Papers-with-Code,amusi,17600
2877,Deep learning,CNTK,microsoft,17500
2878,Deep learning,stanford-cs-229-machine-learning,afshinea,17400
2879,Deep learning,awesome-production-machine-learning,EthicalML,17300
2880,Dependency management,safety,pyupio,1700
2881,Dependency management,swift-dependencies,pointfreeco,1500
2882,Dependency management,vg,GetStream,1300
2883,Dependency management,tach,gauge-sh,951
2884,Dependency management,nve,ehmicky,693
2885,Dependency management,gradle-build-action,gradle,667
2886,Dependency management,mozart,coenjacobs,424
2887,Dependency management,swift-outdated,kiliankoe,330
2888,Dependency management,awesome-software-supply-chain-security,bureado,276
2889,Dependency management,micropipenv,thoth-station,233
2890,Dependency management,actions,gradle,147
2891,Dependency management,framework-info,netlify,137
2892,Dependency management,asap,abdes,135
2893,Dependency management,kod,go-kod,128
2894,Dependency management,reproducible-research,aaronpeikert,122
2895,Dependency management,Software-Supply-Chain-Security,vishalgarg-sec,122
2896,Dependency management,mosec-maven-plugin,momosecurity,99
2897,Dependency management,updates,silverwind,96
2898,Dependency management,github-actions-version-updater,saadmk11,91
2899,Dependency management,deps-report,pichillilorenzo,84
2900,Dependency management,swift-package-dependencies-check,MarcoEidinger,83
2901,Dependency management,bnd-platform,stempler,79
2902,Dependency management,SafeDI,dfed,78
2903,Dependency management,pip-license-checker,pilosus,67
2904,Dependency management,Blogfy,Zlagi,67
2905,Dependency management,gradle-upgrade-interactive,kevcodez,56
2906,Dependency management,graphdot,ewohltman,53
2907,Dependency management,flake-checker-action,DeterminateSystems,45
2908,Dependency management,action-pip-license-checker,pilosus,44
2909,Dependency management,dotnet-libyear,ecoAPM,44
2910,Dependency management,depscloud,depscloud,43
2911,Dependency management,nvexeca,ehmicky,42
2912,Dependency management,depsdev,edoardottt,39
2913,Dependency management,get-bin-path,ehmicky,36
2914,Dependency management,gradle-libraries-plugin,fkorotkov,34
2915,Dependency management,DependencyDownload,Vankka,29
2916,Dependency management,gradle-oci,SgtSilvio,29
2917,Dependency management,dependify,NikiforovAll,28
2918,Dependency management,multi-module-dependency-setup,nikhil-thakkar,28
2919,Dependency management,jresolve-cli,bowbahdoe,27
2920,Dependency management,python-monorepo-template,matanby,26
2921,Dependency management,mosec-gradle-plugin,momosecurity,24
2922,Dependency management,mosec-pip-plugin,momosecurity,23
2923,Dependency management,java-dependency-validator,uber-research,22
2924,Dependency management,mosec-composer-plugin,momosecurity,21
2925,Dependency management,get-node,ehmicky,20
2926,Dependency management,archivo,dbpedia,20
2927,Dependency management,dim,subelsky,19
2928,Dependency management,php-libyear,ecoAPM,19
2929,Dependency management,sbt-eviction-rules,scalacenter,19
2930,Dependency management,securechain-java,cloudlinux,19
2931,Dependency management,mosec-node-plugin,momosecurity,18
2932,Dependency management,prescriptions,thoth-station,17
2933,Dependency management,generate-dependabot-glob-action,Makeshift,17
2934,Dependency management,libyear-maven-plugin,mfoo,16
2935,Dependency management,node-version-alias,ehmicky,14
2936,Dependency management,image_packages,ManyakRus,12
2937,Dependency management,all-node-versions,ehmicky,11
2938,Dependency management,opa-dependency-manager,johanfylling,11
2939,Dependency management,preferred-node-version,ehmicky,11
2940,Dependency management,DependencyReleaseTracker,hugovanderlei,8
2941,Dependency management,PicoMaven,mikroskeem,8
2942,Dependency management,normalize-node-version,ehmicky,8
2943,Dependency management,get-node-cli,ehmicky,7
2944,Dependency management,einstein,asseco-pst,7
2945,Dependency management,go-poc-bp,BNPrashanth,6
2946,Dependency management,ECommerce-Compose,ReihanFatilla,5
2947,Dependency management,terrafile-ify,sgreben,4
2948,Dependency management,fetch-node-website,ehmicky,4
2949,Dependency management,helm-outdated-dependencies,sapcc,3
2950,Dependency management,Librarium,Pirate-Emperor,3
2951,Dependency management,nx-migration-gh-action,timonmasberg,3
2952,Dependency management,parsec-debian-auto-installer,AznIronMan,3
2953,Dependency management,gradle-platformbom-example,gregwhitaker,3
2954,Dependency management,codependence-cron,yowainwright,3
2955,Dependency management,tuplip,gofunky,3
2956,Dependency management,gradle-lwjgl3,Osmerion,3
2957,Dependency management,Joke-Telling-App,vikasdesale,3
2958,Dependency management,install-perfection,yowainwright,3
2959,Dependency management,cargo-upgrade-action,meysam81,2
2960,Deployment,fastlane,fastlane,39000
2961,Deployment,ray,ray-project,32800
2962,Deployment,caprover,caprover,12900
2963,Deployment,capistrano,capistrano,12700
2964,Deployment,dagger,dagger,10800
2965,Deployment,deployer,deployphp,10500
2966,Deployment,up,apex,8800
2967,Deployment,AppImageKit,AppImage,8600
2968,Deployment,chef,chef,7600
2969,Deployment,react-gh-pages,gitname,6500
2970,Deployment,dokploy,Dokploy,6300
2971,Deployment,node-config,node-config,6300
2972,Deployment,st2,StackStorm,6000
2973,Deployment,shuttle,shuttle-hq,5900
2974,Deployment,rundeck,rundeck,5500
2975,Deployment,shipit,shipitjs,5300
2976,Deployment,gaia,gaia-pipeline,5200
2977,Deployment,linuxdeploy,meefik,5200
2978,Deployment,kubeapps,vmware-tanzu,4900
2979,Deployment,PaddleX,PaddlePaddle,4700
2980,Deployment,ByteTrack,ifzhang,4600
2981,Deployment,inference,xorbitsai,4600
2982,Deployment,k8s-tutorials,guangzhengli,4500
2983,Deployment,mina,mina-deploy,4300
2984,Deployment,seldon-core,SeldonIO,4300
2985,Deployment,Production-Level-Deep-Learning,alirezadir,4300
2986,Deployment,github-pages-deploy-action,JamesIves,4200
2987,Deployment,devtron,devtron-labs,4200
2988,Deployment,gradle-play-publisher,Triple-T,4100
2989,Deployment,orchest,orchest,4000
